,name,state,linkedin_industry,website_url,check_robots
31,UnitedCrowd,Nordrhein-Westfalen,Finance & Insurance,http://www.unitedcrowd.com,True
32,HydroPlants,Nordrhein-Westfalen,Agriculture & Forestry,http://hydroplants.de/,False
33,BidX,Hessen,IT and Communications,https://www.bidx-tool.com/,True
34,Aspuraclip,Brandenburg,Life Science & Healthcare,https://aspuraclip.com/,False
35,SRT,Saarland,IT and Communications,http://backes-srt.com/,False
36,LuxFlux,Baden-Württemberg,IT and Communications,http://www.luxflux.de,True
37,S&S Digital,Nordrhein-Westfalen,IT and Communications,http://www.storyandstory.de,True
38,Deine-Rückabwicklung.de,Niedersachsen,Finance & Insurance,https://deine-rueckabwicklung.de/,True
39,micropsi industries,Berlin,Industrial & Basic Materials,http://www.micropsi-industries.com/,False
40,Miku,Bayern,Life Science & Healthcare,https://www.miku-app.com/home,False
41,PI Health Solutions,Berlin,Life Science & Healthcare,http://www.pihealthsolutions.com/,False
42,Unternehmer.app,Nordrhein-Westfalen,IT and Communications,https://www.unternehmer.app/,False
43,bcrypto,Baden-Württemberg,,https://www.bcrypto.de,True
44,Medi-Match,Baden-Württemberg,Education,https://www.medi-match.de/,True
45,Aivar Technologies,Berlin,Sports & Amusement/Gaming incl. Online,http://aivar.io/,False
46,edamama,Berlin,Nutrition & Consumables,https://edamama.de/,True
47,Spotter,Berlin,IT and Communications,https://www.spotterlabs.com,False
48,Craftboxx,Schleswig-Holstein,Construction/Real Estate,https://www.craftboxx.de/,True
49,apaleo,Bayern,IT and Communications,https://www.apaleo.com,False
50,Flink,Berlin,Nutrition & Consumables,http://goflink.com/,True
51,Reportix,Baden-Württemberg,IT and Communications,https://www.reportix.com/,False
52,PelopsCar,Baden-Württemberg,"Automotive, Logistics & Mobility",http://www.pelopscar.de,False
53,Atalanda,Bayern,IT and Communications,https://atalanda.com/,True
54,TORR Building Systems,Baden-Württemberg,Construction/Real Estate,https://www.bs-tibi.com/,False
55,mikan,Baden-Württemberg,Nutrition & Consumables,http://www.mikan-app.de,False
56,Time To Token IT,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://www.time-to-token.com/de/,True
57,rightmart Group,Bremen,Consulting,https://rightmart.group/,True
58,INNOVATION.PUNKS,Bayern,Consulting,https://www.innovationpunks.com/,False
59,planA,Berlin,"Water, Waste Treatment & Recycling",https://plana.earth/,True
60,Alethia Group,Mecklenburg-Vorpommern,Chemicals/Pharmaceuticals,http://www.alethia.group,True
61,rechte tipp,Bayern,Consulting,https://www.rechtetipp.de/,False
62,nexible,Nordrhein-Westfalen,Finance & Insurance,http://nexible.de/,True
63,cflox,Hamburg,"Automotive, Logistics & Mobility",https://cflox.com,True
64,ATWmedia,Thüringen,IT and Communications,http://www.atwmedia.de/,False
65,Arcaid,Rheinland-Pfalz,Other,https://welfair.de/,False
66,My BodyPass,Hessen,Life Science & Healthcare,https://www.mybodypass.de/,True
67,organic trade exchange,Hamburg,IT and Communications,http://www.o-tx.com/,False
68,yu&i,Niedersachsen,Life Science & Healthcare,https://www.yu-and-i.com/,True
69,Picavi,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",http://picavi.com/,True
70,SenseING,Baden-Württemberg,IT and Communications,https://senseing.de/,True
71,ÆRO MATE,Nordrhein-Westfalen,IT and Communications,http://aeromate.eu/,False
72,LOFINO,Brandenburg,Consulting,http://www.lofino.de,True
73,SoundCloud,Berlin,"Media, Arts & Entertainment",https://soundcloud.com/,True
74,Savings United,Hamburg,IT and Communications,http://savings-united.com/,False
75,Incide,Baden-Württemberg,"Media, Arts & Entertainment",http://incideapp.com,False
76,Die Bewerbungsschreiber,Nordrhein-Westfalen,Human Resources,https://www.die-bewerbungsschreiber.de/,True
77,SYNAOS,Niedersachsen,IT and Communications,https://synaos.com/,False
78,Tillhub,Berlin,Finance & Insurance,https://www.tillhub.de/,False
79,Anton.app,Berlin,Education,https://anton.app/de/,True
80,GetMomo Financial,Berlin,Finance & Insurance,http://getmomo.de/,True
81,Aimino,Baden-Württemberg,IT and Communications,https://aimino.de/,True
82,Talixo,Berlin,"Automotive, Logistics & Mobility",https://talixo.com/,True
83,adnymics,Bayern,IT and Communications,http://www.adnymics.com,True
84,Teamemo,Baden-Württemberg,IT and Communications,https://teamemo.com/,False
85,Kastingers,Berlin,Nutrition & Consumables,https://kastingers.com/,True
86,helden.de,Hamburg,Finance & Insurance,https://helden.de/,True
87,saas.do,Rheinland-Pfalz,IT and Communications,https://www.saas.do/,False
88,Stramplerbande,Bayern,Education,http://www.stramplerbande.de,False
89,ELLY,Bayern,IT and Communications,https://ellyserver.de/,True
90,Koiotech,Niedersachsen,Agriculture & Forestry,http://koiotech.de/,False
91,Eberspächer digital solutions,Baden-Württemberg,,https://www.eberspaecher.com,True
92,Kubermatic,Hamburg,IT and Communications,https://www.kubermatic.com/,True
93,Fastdocs,Nordrhein-Westfalen,IT and Communications,https://fastdocs.de/,True
94,Microganic,Niedersachsen,Agriculture & Forestry,http://www.microganic.de/,True
95,PLATONIC,Berlin,"Media, Arts & Entertainment",https://platonictech.com/,False
96,Babumio,Bayern,Textiles,https://www.babumio.de/,False
97,Krafttec,Bayern,Industrial & Basic Materials,http://www.krafttec-uvc.com,True
98,Operations1,Bayern,IT and Communications,http://www.operations1.com,True
99,Beenario,Baden-Württemberg,IT and Communications,http://bugfender.com/,True
100,myenso,Bremen,Nutrition & Consumables,https://www.myenso.de/,False
101,InSCREENeX,Niedersachsen,Chemicals/Pharmaceuticals,https://www.inscreenex.de/,True
102,Honetic,Schleswig-Holstein,Nutrition & Consumables,http://into-you.de/,False
103,plentyLeads,Nordrhein-Westfalen,IT and Communications,https://plentyleads.de/,True
104,Clue,Berlin,Life Science & Healthcare,https://helloclue.com/,True
105,Föll Technology&Innovation ReProWa,Baden-Württemberg,Agriculture & Forestry,http://www.reprowa-gmbh.de,True
106,InstaLOD,Baden-Württemberg,IT and Communications,https://instalod.com/,True
107,"TTI GmbH, TGU EMECTRIC",Baden-Württemberg,Energy & Electricity,https://emectric.com/massgeschneiderte-batteriesysteme/,True
108,GreenBill,Baden-Württemberg,Finance & Insurance,https://www.greenbill.de/,True
109,Holocene,Berlin,,https://www.holocene.eu,False
110,VAT4U,Nordrhein-Westfalen,Finance & Insurance,http://www.vat4u.com/en,True
111,Myflats,Schleswig-Holstein,Tourism,http://www.myflats.de,False
112,MoovyMed,Sachsen,Life Science & Healthcare,https://moovymed.de/,True
113,Field 33,Baden-Württemberg,IT and Communications,http://field33.com/,True
114,omio,Berlin,"Automotive, Logistics & Mobility",https://www.omio.com/,False
115,HotelFriend Service,Berlin,Tourism,http://hotelfriend.com/,True
116,chatShopper,Berlin,IT and Communications,http://www.chatshopper.com,False
117,RealRate,Berlin,Finance & Insurance,http://www.realrate.de,True
118,Mintablo,Nordrhein-Westfalen,,https://www.mintablo.de,False
119,ZKONG Deutschland,Nordrhein-Westfalen,,https://en.zkong.com/solution.html,False
120,Fairnatural,Baden-Württemberg,Nutrition & Consumables,http://www.Fairnatural.de,True
121,Deposit Solutions,Hamburg,Finance & Insurance,http://www.deposit-solutions.com,True
122,Webinaris,Bayern,IT and Communications,https://www.webinaris.com/,False
123,F10 FemaleOneZero,Bayern,"Media, Arts & Entertainment",https://femaleonezero.com/,True
124,Chargery,Berlin,"Automotive, Logistics & Mobility",http://www.chargery.de,False
125,momentum,Niedersachsen,Finance & Insurance,https://www.momentum.investments/,True
126,Getsafe,Baden-Württemberg,Finance & Insurance,https://www.hellogetsafe.com,True
127,sento.io,Bayern,IT and Communications,http://sento.io/,True
128,PACE Telematics,Baden-Württemberg,"Automotive, Logistics & Mobility",https://www.pace.car,True
129,Unfallpaten,Hamburg,"Automotive, Logistics & Mobility",https://unfallpaten.de/,True
130,e.pilot,Nordrhein-Westfalen,Energy & Electricity,https://epilot.cloud/,True
131,OfficeBots,Bayern,IT and Communications,https://OfficeBots.io,True
132,circuly,Nordrhein-Westfalen,IT and Communications,https://www.circuly.io/,True
133,Notprofi,Bremen,IT and Communications,https://notprofi.de/,False
134,Purconsult,Berlin,Nutrition & Consumables,https://www.berlincoldpress.de/,False
135,noah,Sachsen,IT and Communications,http://www.noah.tech,False
136,DOOZER Real Estate Systems,Berlin,IT and Communications,https://www.doozer.de/,True
137,comcrypto,Sachsen,IT and Communications,http://www.comcrypto.de,True
138,MyHammer,Berlin,Construction/Real Estate,https://www.my-hammer.de/,True
139,xmera Solutions,Nordrhein-Westfalen,IT and Communications,https://xmera.de/,False
140,Information Builders (Deutschland),Bayern,,https://www.informationbuilders.de,True
141,BUDDY Activities,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.buddy-app.de/,True
142,Broken Games,Berlin,Sports & Amusement/Gaming incl. Online,http://www.brokengames.de/,False
143,CoachNow,Bayern,Consulting,http://www.coach-now.de,True
144,re2you,Berlin,IT and Communications,https://www.re2you.com,False
145,Taxfix,Berlin,Finance & Insurance,https://taxfix.de,False
146,Crowdfox,Nordrhein-Westfalen,Other,https://www.crowdfox.biz/,True
147,Articly,Bayern,"Media, Arts & Entertainment",http://articly.de/,True
148,TalentsConnect,Nordrhein-Westfalen,IT and Communications,http://www.talentsconnect.com,True
149,clesgo,Baden-Württemberg,IT and Communications,http://www.clesgo.com/,True
150,MR. CARDBOARD,Niedersachsen,"Media, Arts & Entertainment",https://mrcardboard.eu/,True
151,Spherity,Nordrhein-Westfalen,IT and Communications,https://spherity.com/,True
152,innoVitro,Nordrhein-Westfalen,Life Science & Healthcare,http://innovitro.de/,True
153,finne brauerei,Nordrhein-Westfalen,Nutrition & Consumables,http://www.finne-brauerei.de,True
154,Midaia,Baden-Württemberg,Life Science & Healthcare,https://midaia.com/,True
155,up.lftd,Berlin,Human Resources,http://uplftd.com/,True
156,Slidemaker AI,,Consulting,https://slidemaker.ai/,False
157,Optiwiser A.I. Solutions,Bayern,Other,https://optiwiser.de/,True
158,Hamwa,Niedersachsen,Nutrition & Consumables,https://business.hamwa.app/,True
159,Pluswine,Bayern,,https://www.pluswine.de,False
160,Avelios Medical,Bayern,,https://avelios.com?lang=de,False
161,mymoria,Berlin,Other,https://www.mymoria.de/de,True
162,Job-um-die-Ecke,Nordrhein-Westfalen,,https://www.job-um-die-ecke.de,False
163,Mosquilla,Baden-Württemberg,Other,https://www.mosquilla.de/,False
164,AtoBCarry,Hamburg,"Automotive, Logistics & Mobility",http://www.atobcarry.de,False
165,Omni IT,Bayern,IT and Communications,https://www.omniit.de,True
166,Foodly,Berlin,Nutrition & Consumables,http://www.getfoodly.com,False
167,RISE OF AI,Berlin,IT and Communications,https://riseof.ai/,True
168,travel babbel,Berlin,Education,https://travel.babbel.com,False
169,Qlex,Niedersachsen,"Automotive, Logistics & Mobility",http://qlex.one/en/,False
170,BOOK A TIGER,Berlin,IT and Communications,https://www.bookatiger.com,False
171,LS-S Leadership Support,Rheinland-Pfalz,Human Resources,http://www.ls-s.com,True
172,Aplano,Hamburg,IT and Communications,https://www.aplano.de,False
173,trassi,Berlin,Finance & Insurance,https://www.trassi.io/,False
174,IMPARGO,Brandenburg,"Automotive, Logistics & Mobility",https://impargo.de/,True
175,HeyJobs,Berlin,Human Resources,https://hire.heyjobs.co/en-us/,True
176,Meet5,Hessen,"Media, Arts & Entertainment",http://www.meet5.de,True
177,Earnest,Bayern,IT and Communications,http://meetearnest.de/,True
178,WEROCK,Baden-Württemberg,IT and Communications,https://www.werocktools.com/,True
179,Alcandia Travel,Baden-Württemberg,Tourism,http://www.alcandia.de,True
180,German Orbital Systems,Berlin,IT and Communications,http://www.orbitalsystems.de/,False
181,mechatronaix,Nordrhein-Westfalen,,https://www.mechatronaix.de,True
182,Wine in Black,Rheinland-Pfalz,Nutrition & Consumables,https://www.wine-in-black.de/,True
183,Clypp,Bayern,IT and Communications,https://getclypp.com,True
184,RFmondial,Niedersachsen,"Media, Arts & Entertainment",http://rfmondial.com/,False
185,BigRep,Berlin,Industrial & Basic Materials,https://bigrep.com/,True
186,Zentrum Dry Needling,Nordrhein-Westfalen,,https://www.zentrum-fuer-dry-needling.de,False
187,Cortea,Hessen,Sports & Amusement/Gaming incl. Online,http://cortea.de/,False
188,Campai,Berlin,IT and Communications,https://campai.com/,True
189,WeProfit,Hessen,IT and Communications,http://weprofit.global/,False
190,Home HT,Berlin,Construction/Real Estate,https://www.home.ht,True
191,velabs,Saarland,,http://www.velabs-therapeutics.com,False
192,Lillydoo,Hessen,Nutrition & Consumables,https://www.lillydoo.com/de/,True
193,HumHub,Bayern,IT and Communications,https://www.humhub.org/,False
194,retone industries,Bayern,Construction/Real Estate,http://retone.de/,False
195,eatstar,Berlin,Nutrition & Consumables,https://www.eat-star.de/,True
196,loopline systems,Berlin,Human Resources,http://www.loopline-systems.com/,True
197,Homento Technologies,Berlin,Security,https://homento.com/,True
198,Pionierkraft,Bayern,Energy & Electricity,http://pionierkraft.de/,True
199,JRNY,Berlin,Life Science & Healthcare,http://jrny.coach/,False
200,maiot,Bayern,IT and Communications,https://maiot.io/,False
201,Gamma Minus,Nordrhein-Westfalen,"Media, Arts & Entertainment",http://www.gammaminus.com,False
202,LOYAL App,Bayern,Nutrition & Consumables,https://loyalapp.de/,True
203,nüchtern.berlin,Berlin,Nutrition & Consumables,https://nuechtern.berlin/pages/,True
204,Switchboard,Baden-Württemberg,Energy & Electricity,https://www.switchboard-api.de/,False
205,Peregrine Technologies,Berlin,"Automotive, Logistics & Mobility",http://www.peregrine.ai,True
206,BikeTree,Baden-Württemberg,"Automotive, Logistics & Mobility",https://www.biketree.de/,True
207,Convercus,Bayern,Human Resources,http://convercus.com/,True
208,Preventio,Hessen,IT and Communications,http://www.preventio.de,True
209,PippaJean,Hessen,Nutrition & Consumables,http://www.pippajean.com,False
210,Raus,Berlin,Tourism,http://raus.life/,True
211,Clinomic,Nordrhein-Westfalen,Life Science & Healthcare,https://www.clinomic.ai/,True
212,Gemedico,Hessen,IT and Communications,https://gemedico.com/,True
213,Traisor,Berlin,IT and Communications,http://www.traisor.com/,False
214,RetroBrain R&D,Hamburg,Life Science & Healthcare,https://www.retrobrain.de,True
215,Ninetailed,Berlin,IT and Communications,http://ninetailed.io/,True
216,Dein Reisebüro,Berlin,Tourism,https://www.dein-reisebuero.com/,False
217,WaschMal,Nordrhein-Westfalen,IT and Communications,https://waschmal.de/,True
218,Akhetonics,Berlin,IT and Communications,https://www.akhetonics.com/,False
219,Mediteo,Baden-Württemberg,Life Science & Healthcare,https://www.mediteo.com/,True
220,Roq.ad,Berlin,IT and Communications,http://www.roq.ad,False
221,Cypro Medical,Berlin,Life Science & Healthcare,http://www.cypro.de/,False
222,BeOlea,Bayern,Nutrition & Consumables,https://beolea.com/,False
223,Contiamo,Berlin,IT and Communications,http://www.contiamo.com,True
224,Dendropharm,Berlin,Chemicals/Pharmaceuticals,http://www.dendropharm.de,False
225,melon,Bayern,Nutrition & Consumables,http://meloncommunity.com/,True
226,envoria,Bayern,IT and Communications,https://envoria.com,True
227,21SportsGroup,Baden-Württemberg,,http://www.21sportsgroup.com,False
228,Atlatec,Baden-Württemberg,"Automotive, Logistics & Mobility",http://www.atlatec.de/,False
229,carwow,Bayern,"Automotive, Logistics & Mobility",http://www.carwow.de,True
230,StreamParty,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://streamparty.tv/,True
231,Text Cortex AI,Berlin,IT and Communications,https://textcortex.com/,True
232,&Charge,Hessen,"Automotive, Logistics & Mobility",https://and-charge.com/#/,True
233,sayang,Bayern,IT and Communications,https://sayang.gmbh/,True
234,JPK-Trading,Nordrhein-Westfalen,IT and Communications,https://jpk-trading.de/,False
235,Motivaktiv,Nordrhein-Westfalen,Life Science & Healthcare,https://www.motivaktiv.de/,True
236,myStandards,Schleswig-Holstein,Chemicals/Pharmaceuticals,http://my-standards.com/,False
237,Delicious Data,Bayern,Nutrition & Consumables,https://en.delicious-data.com/,False
238,Agrivero,Berlin,IT and Communications,https://agrivero.ai/,True
239,Paedi Protect,Hessen,Life Science & Healthcare,https://paediprotect.de/,True
240,Momunity,Berlin,IT and Communications,https://www.momunity.com/,True
241,riolocal,Berlin,Nutrition & Consumables,https://www.riolocal.shop/,False
242,OMG MEDIA,Berlin,IT and Communications,http://www.omgready.com,False
243,MIA map intelligence agency,Nordrhein-Westfalen,"Automotive, Logistics & Mobility",https://mapintelligence.agency/,True
244,APPsolute Mobility,Bayern,IT and Communications,http://www.appsolute-mobility.com/,True
245,ShareSpace,Schleswig-Holstein,IT and Communications,https://thesharespace.de/,False
246,Cyberian Mine,Berlin,Finance & Insurance,https://cyberianmine.de,True
247,sustainabill,Nordrhein-Westfalen,IT and Communications,https://sustainabill.de/,True
248,RELOAD Motors,Berlin,"Automotive, Logistics & Mobility",http://reloadmotors.com/,False
249,dstack,Bayern,IT and Communications,https://dstack.ai/,False
250,Innential,Baden-Württemberg,Human Resources,https://innential.com/,False
251,MoTo Systems,Bayern,IT and Communications,https://moto-systems.de/index.html,False
252,Cuculus,Thüringen,IT and Communications,https://www.cuculus.net/en/,True
253,snapADDY,Bayern,IT and Communications,https://www.snapaddy.com/,True
254,carefuel,Hessen,Nutrition & Consumables,https://care-fuel.com/,False
255,perto,Berlin,Construction/Real Estate,http://www.perto.de,True
256,Workwise,Baden-Württemberg,Human Resources,https://hire.workwise.io/,True
257,LoyJoy,Nordrhein-Westfalen,IT and Communications,https://www.loyjoy.com/,False
258,Apptec24,Hessen,IT and Communications,http://www.apptec24.com,True
259,Adrenomed,Brandenburg,Chemicals/Pharmaceuticals,http://www.adrenomed.com,True
260,Hygienic Standard,Saarland,Life Science & Healthcare,https://www.hygienic-standard.de/,True
261,ImmoScout24,Berlin,Construction/Real Estate,https://www.immobilienscout24.de/,True
262,doorlin,Nordrhein-Westfalen,IT and Communications,http://www.doorlin.com,False
263,Additive Works,Bremen,Industrial & Basic Materials,https://additive.works/,False
264,supernutural,Bayern,Nutrition & Consumables,http://heyqnut.com/,False
265,FYTA,Berlin,"Media, Arts & Entertainment",http://fyta.de/,True
266,Silicon Allee,Berlin,IT and Communications,https://news.siliconallee.com/,True
267,Passbase,Berlin,IT and Communications,http://passbase.com,True
268,sofatutor,Berlin,Education,https://www.sofatutor.com/,True
269,nexxter,Bayern,Sports & Amusement/Gaming incl. Online,http://www.nexxter.com/,False
270,Meetlist,Bayern,IT and Communications,https://meetlist.app/,True
271,Con Cubo,Schleswig-Holstein,IT and Communications,https://www.con-cubo.com/,False
272,FYLTURA,Sachsen,Human Resources,https://www.fyltura.de,True
273,conizi,Bayern,"Automotive, Logistics & Mobility",https://www.conizi.com/,False
274,Riitail,Nordrhein-Westfalen,IT and Communications,https://riitail.com/,True
275,CAPinside,Hamburg,Finance & Insurance,https://capinside.com,True
276,PerformaNat,Berlin,Agriculture & Forestry,http://performanat.de/de/,True
277,AETTA,Nordrhein-Westfalen,Other,https://aetta.de/,False
278,arfinity,Bayern,IT and Communications,https://arlife.io/en/index.html,False
279,Cell Garden,Baden-Württemberg,Nutrition & Consumables,http://www.cellgarden.com,True
280,yedi,Niedersachsen,IT and Communications,http://www.yedi.de,True
281,BeanAir,Berlin,Industrial & Basic Materials,http://www.beanair.com/,False
282,proSports.Zone,Mecklenburg-Vorpommern,Sports & Amusement/Gaming incl. Online,https://prosports.zone,True
283,smart AAL JK,Baden-Württemberg,Life Science & Healthcare,https://www.smart-aal.de/,False
284,LUKSO,Berlin,"Media, Arts & Entertainment",https://www.lukso.network/,False
285,Psoido,Thüringen,Security,http://www.psoido.com,True
286,Zoi,Baden-Württemberg,Consulting,http://zoi.de/,False
287,congatec,Bayern,IT and Communications,http://congatec.com/,False
288,Comps,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.comps-app.com,False
289,Cleverly,Berlin,Education,http://cleverly.de/,True
290,FixFirst,Berlin,IT and Communications,https://www.fixfirst.de/,False
291,growments,Baden-Württemberg,IT and Communications,https://growments.de,True
292,Qonda GmbH,Hessen,IT and Communications,https://goqonda.io/,True
293,yuri,Baden-Württemberg,IT and Communications,https://www.yurigravity.com/,True
294,Bavest Technologies,Baden-Württemberg,Finance & Insurance,https://www.bavest.co,False
295,Covestro,Nordrhein-Westfalen,Chemicals/Pharmaceuticals,https://www.covestro.de/,True
296,I-Robotics,Baden-Württemberg,Industrial & Basic Materials,http://www.i-robotics.de/,False
297,internetstores,Baden-Württemberg,Sports & Amusement/Gaming incl. Online,http://www.internetstores.de,True
298,ViertelCheck,Hamburg,Construction/Real Estate,https://viertelcheck.de,False
299,Helpling,Berlin,Human Resources,https://www.helpling.de/,True
300,comuny,Baden-Württemberg,IT and Communications,https://www.comuny.de/,True
301,AMW,Bayern,Chemicals/Pharmaceuticals,http://a-m-w.eu/,True
302,tvey,Nordrhein-Westfalen,Life Science & Healthcare,http://tvey.de/,True
303,PWP Leeway,Berlin,Finance & Insurance,https://leeway.tech/,True
304,Green Flash,Niedersachsen,Energy & Electricity,https://green-flash.de/,True
305,BondWelt,Hessen,Finance & Insurance,http://bondwelt.de/,False
306,musicube,Hamburg,"Media, Arts & Entertainment",https://musicu.be/,True
307,VEGDOG,Bayern,Nutrition & Consumables,https://www.vegdog.de/,True
308,Unibright IT,Rheinland-Pfalz,IT and Communications,http://unibright.io/,False
309,IMIQ,Bayern,"Water, Waste Treatment & Recycling",https://imiq.life/,False
310,PAIR Finance,Berlin,Finance & Insurance,https://www.pairfinance.com/,True
311,snabble,Nordrhein-Westfalen,Finance & Insurance,https://snabble.io:443/,True
312,Finiens Business Service,Bayern,Consulting,https://www.finiens.net/,False
313,ERIC x large,Nordrhein-Westfalen,Textiles,http://www.eric-large.de,False
314,mymuesli,Bayern,Nutrition & Consumables,https://www.mymuesli.com/,True
315,GASTRO-PREISBÖRSE,Schleswig-Holstein,"Water, Waste Treatment & Recycling",https://gastropreisboerse.de/,True
316,dance,Berlin,"Automotive, Logistics & Mobility",https://www.dance.co/,True
317,Retorio,Bayern,IT and Communications,https://www.retorio.com,True
318,uptea,Bayern,Nutrition & Consumables,http://uptea.de/,True
319,MetisMotion,Bayern,"Automotive, Logistics & Mobility",https://www.metismotion.com/,True
320,KOMPANIES,Nordrhein-Westfalen,Industrial & Basic Materials,https://www.kompanies.de/,True
321,deepmello,Sachsen-Anhalt,Industrial & Basic Materials,https://www.deepmello.com/,True
322,Synabi Business Solutions,Bayern,Consulting,https://synabi.com/,True
323,CrazyBunch,Hamburg,Sports & Amusement/Gaming incl. Online,https://www.crazybunch.biz/,True
324,FIRST A,Berlin,Life Science & Healthcare,http://first-a.de/,False
325,DialogShift,Berlin,Tourism,https://www.dialogshift.com/en,True
326,eCozy,Bayern,Nutrition & Consumables,http://www.ecozy.de,True
327,FinCompare,Berlin,Finance & Insurance,http://www.fincompare.de,True
328,onTrack,Baden-Württemberg,"Media, Arts & Entertainment",https://discoverontrack.com/,True
329,Olaf,Berlin,Human Resources,http://www.meetolaf.com,True
330,JeNaCell,Thüringen,Life Science & Healthcare,http://www.jenacell.com/en/,True
331,8fit,Berlin,Life Science & Healthcare,http://8fit.com,True
332,Outsmart Deutschland,Niedersachsen,,https://www.out-smart.eu,True
333,Parqet,Hamburg,Finance & Insurance,https://www.parqet.com/,True
334,Vulcavo,Nordrhein-Westfalen,Construction/Real Estate,https://vulcavo.de,True
335,Passionfroot,Berlin,IT and Communications,https://www.passionfroot.xyz/,False
336,Eventbuddy,Nordrhein-Westfalen,IT and Communications,https://event-buddy.de,True
337,CloudRail,Baden-Württemberg,Industrial & Basic Materials,http://cloudrail.com/,True
338,mStorm,Nordrhein-Westfalen,IT and Communications,https://mstorm.io/,False
339,Standsome,Rheinland-Pfalz,Other,http://standsome.com,True
340,Lehrermarktplatz,Berlin,Education,https://lehrermarktplatz.de/,True
341,Greystone Labs,Baden-Württemberg,Nutrition & Consumables,http://greystone-labs.de,False
342,Susteen Technologies,Bayern,"Water, Waste Treatment & Recycling",http://www.susteen-tech.com/,False
343,OpenCage,Niedersachsen,,https://www.opencagedata.com,True
344,DelighteX,Bayern,Sports & Amusement/Gaming incl. Online,http://www.delightex.com/,False
345,my-lab International,Berlin,Chemicals/Pharmaceuticals,http://www.my-lab.com,False
346,dp4i,Bayern,Finance & Insurance,https://dp4i.com/index.html,False
347,ClinCoach,Nordrhein-Westfalen,Life Science & Healthcare,https://www.clincoach.de/,True
348,Rebike Mobility,Bayern,"Automotive, Logistics & Mobility",https://mobility.rebike1.de/,False
349,solect,Rheinland-Pfalz,Textiles,https://solect.io/,False
350,Pandia 3D,Bayern,IT and Communications,https://pandia3d.de/,True
351,DECUS Network,Hessen,Finance & Insurance,https://www.decus.network/,False
352,StepMap,Berlin,"Media, Arts & Entertainment",https://www.stepmap.de/,True
353,QiLABS,Berlin,Life Science & Healthcare,http://www.qilabs.world,True
354,Ineratec,Baden-Württemberg,Energy & Electricity,http://www.ineratec.de,True
355,Workout Radar,Bayern,Sports & Amusement/Gaming incl. Online,https://www.workout-radar.de/,False
356,haeppie,Bayern,IT and Communications,https://www.haeppie.io/,True
357,SMP,Niedersachsen,Nutrition & Consumables,https://www.smp.ai,False
358,Bonavendi.de,Bayern,"Water, Waste Treatment & Recycling",https://www.bonavendi.de/,True
359,Unzer,Baden-Württemberg,Finance & Insurance,http://unzer.com/,True
360,Review Intelligence,Nordrhein-Westfalen,,https://www.amarate.me/,False
