,name,state,linkedin_industry,website_url,check_robots
3850,Wundera,Sachsen,Life Science & Healthcare,https://www.wundera.health/,True
3851,Nocturne,Berlin,Life Science & Healthcare,https://nocturne.one/,False
3852,SEDIWORK,Sachsen,Life Science & Healthcare,https://sedidoc.de/,True
3853,AEON Digital Technologies,Hessen,Nutrition & Consumables,https://aeon-technologies.de/,True
3854,Klimanovo,Berlin,Other,https://klimanovo.de/,False
3855,MediDate,Hessen,Life Science & Healthcare,https://medidate.de,True
3856,Click&Save - Dein Sparschwein 4.0,Niedersachsen,Finance & Insurance,http://clickandsave.app/,False
3857,Villacircle,Nordrhein-Westfalen,Construction/Real Estate,http://villacircle.com/,True
3858,Energiespeicher-Online,Hessen,"Automotive, Logistics & Mobility",http://www.energiespeicher-online.de,False
3859,Qpliance Data Services,Brandenburg,Chemicals/Pharmaceuticals,https://www.qpliance-ds.com/,True
3860,DZ-4,Hamburg,Energy & Electricity,https://www.dz-4.de/,True
3861,firma.de,Hessen,Other,https://www.firma.de,True
3862,GFGK Gesellschaft für gerechte Kommunikation,Berlin,IT and Communications,https://fairlanguage.com/,False
3863,Retresco,Berlin,IT and Communications,https://www.retresco.de/,True
3864,mc-quadrat Technologies,Berlin,,https://www.mc-quadrat.com,False
3865,traide AI,Berlin,"Automotive, Logistics & Mobility",https://www.traide.ai/,True
3866,myPresendo,Nordrhein-Westfalen,,https://www.mypresendo.de,False
3867,Linguajet,Bayern,,https://www.linguajet.com,True
3868,koawach,Berlin,Nutrition & Consumables,http://koawach.de/,True
3869,KLARHEIT,Nordrhein-Westfalen,Nutrition & Consumables,https://www.halloklarheit.de/,True
3870,Lampuga,Baden-Württemberg,Sports & Amusement/Gaming incl. Online,https://lampuga.com/de/,False
3871,METABUILD,Berlin,Construction/Real Estate,https://www.metabuild.io/,True
3872,Intranav,Hessen,Industrial & Basic Materials,https://intranav.com,True
3873,Homeworker,Bayern,Education,https://homeworker.li/,True
3874,ROCKFISH Games,Hamburg,Sports & Amusement/Gaming incl. Online,http://rockfishgames.com,True
3875,URGE IO,Berlin,IT and Communications,https://versus.com/en,True
3876,Cadeia,Bayern,Finance & Insurance,http://cadeia.co/,True
3877,Edgy,Bayern,Finance & Insurance,https://www.edgy.expert/,False
3878,neXenio,Berlin,IT and Communications,https://nexenio.com/en/,True
3879,enyway,Hamburg,Energy & Electricity,https://en.enyway.com/,False
3880,get in IT,Nordrhein-Westfalen,Human Resources,https://www.get-in-it.de/,True
3881,Freightfinders,Berlin,"Automotive, Logistics & Mobility",http://www.freightfinders.com,True
3882,expertlead,Berlin,Human Resources,https://www.expertlead.com/,False
3883,mySenti,Nordrhein-Westfalen,Other,https://mysenti.de/,True
3884,IdeaChamp,Schleswig-Holstein,IT and Communications,http://idea-champ.com/,True
3885,invoicefetcher,Brandenburg,IT and Communications,http://www.invoicefetcher.com,True
3886,Carehead,Baden-Württemberg,Human Resources,https://carehead.com/,False
3887,Mystery Minds,Bayern,Human Resources,https://www.mysteryminds.com/,True
3888,BioToi,Baden-Württemberg,"Water, Waste Treatment & Recycling",https://www.biotoi.de/,True
3889,Nemlia,Baden-Württemberg,,https://www.nemlia.com/de/home-de/,True
3890,Vivid Money,Berlin,Finance & Insurance,https://vivid.money/en-eu/,True
3891,sensleep,Nordrhein-Westfalen,Life Science & Healthcare,https://www.sensleep.de/,False
3892,iATROS,Bayern,Life Science & Healthcare,https://www.i-atros.com,False
3893,REPURE Life,Bayern,Life Science & Healthcare,https://www.repure.life/,True
3894,Leasing Universe,Brandenburg,"Automotive, Logistics & Mobility",https://www.leasinguniverse.de,False
3895,Gastfreund,Bayern,IT and Communications,https://www.gastfreund.net/,True
3896,ALPHAJUMP,Rheinland-Pfalz,,https://www.alphajump.de,True
3897,Schlauer Dampfen,Nordrhein-Westfalen,Nutrition & Consumables,https://www.schlauer-dampfen.de/,True
3898,LA-CAR.DE,Thüringen,"Automotive, Logistics & Mobility",https://www.la-car.de/,False
3899,LogMeIn Germany,Baden-Württemberg,,https://www.logmeininc.com,True
3900,Grailify,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://www.grailify.com/,True
3901,Cognigy,Nordrhein-Westfalen,IT and Communications,https://www.cognigy.com/,True
3902,Yopas,Hessen,Other,http://www.yopas.de,False
3903,Checkly,Berlin,IT and Communications,https://www.checklyhq.com/,True
3904,BearCode.me,Baden-Württemberg,"Media, Arts & Entertainment",https://www.contentclicker.de,True
3905,aSR advanced Simulated Reality,Baden-Württemberg,"Automotive, Logistics & Mobility",http://asr-simulator.com/,True
3906,Industry List,Baden-Württemberg,IT and Communications,https://industrylist.com/,True
3907,noventic,Hamburg,Energy & Electricity,https://noventic.com/,True
3908,Smart Reporting,Bayern,Life Science & Healthcare,https://www.smart-reporting.com/de,True
3909,3a-diagnostics,Baden-Württemberg,Chemicals/Pharmaceuticals,http://www.3a-diagnostics.de,True
3910,Nerdherrschaft,Rheinland-Pfalz,IT and Communications,http://nerdherrschaft.com/,True
3911,inveox,Bayern,Life Science & Healthcare,http://inveox.com/,True
3912,BubCon,Nordrhein-Westfalen,IT and Communications,https://bubcon.com/,False
3913,Lizza,Hessen,Nutrition & Consumables,https://lizza.de/,True
3914,CAST ME,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://castme.app/,True
3915,abrechnungsstelle.com,Nordrhein-Westfalen,Life Science & Healthcare,https://abrechnungsstelle.com/,True
3916,Manyfolds,Bayern,"Automotive, Logistics & Mobility",http://manyfolds.de/,True
3917,TUTORize,Rheinland-Pfalz,Human Resources,http://tutorize.com,True
3918,plus10,Bayern,IT and Communications,https://plus10.de/,True
3919,MES & DAK,Rheinland-Pfalz,Finance & Insurance,http://mesdak.com/,False
3920,HIER,Berlin,IT and Communications,https://www.hier.in/,True
3921,AlphaMatch,Bayern,IT and Communications,https://alphamatch.de/,True
3922,House of All,Hamburg,Textiles,https://www.wearall.clothing/,True
3923,ASKNET SOLUTIONS,Baden-Württemberg,,https://www.asknet-solutions.com/,True
3924,Green Convenience,Hessen,IT and Communications,https://www.green-convenience.com/de,True
3925,Curvature Games,Hamburg,Sports & Amusement/Gaming incl. Online,http://curvaturegames.com/,False
3926,Sonormed,Hamburg,Life Science & Healthcare,https://www.sonormed.com/,True
3927,Primomarketing,Baden-Württemberg,,https://www.primomarketing.de,True
3928,WeQ,Berlin,IT and Communications,https://weq.com/,False
3929,LiveEO,Berlin,IT and Communications,https://live-eo.com/,False
3930,Paletas,Berlin,Nutrition & Consumables,https://www.paletas-berlin.com/,True
3931,VR Quest,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.vr-quest.de/,False
3932,resmio,Bayern,IT and Communications,https://www.resmio.com/,True
3933,neXt Capacity,Rheinland-Pfalz,IT and Communications,https://www.next-capacity.de/,True
3934,eversity,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,http://www.eversity.net,False
3935,Nomitri,Berlin,IT and Communications,https://www.nomitri.com/,True
3936,RaTu 24,Hamburg,Education,https://www.ratu24.de/,True
3937,UVENTIONS,Hamburg,Life Science & Healthcare,https://uventions.com/,True
3938,MoBerries,Berlin,IT and Communications,https://www.moberries.com,False
3939,tulex,Berlin,Consulting,http://tulex.de/,True
3940,SpinDiag,Baden-Württemberg,Life Science & Healthcare,http://www.spindiag.de,True
3941,Smarterials Technology,Berlin,Life Science & Healthcare,https://smarterials.berlin/,False
3942,Morotai,Baden-Württemberg,Textiles,https://morotai.de/,True
3943,Stirvox,Baden-Württemberg,IT and Communications,https://stirvox.com/,True
3944,chessemy,Niedersachsen,Sports & Amusement/Gaming incl. Online,https://www.chessemy.com/,False
3945,Heyday Technologies,Berlin,Human Resources,http://heydaypeople.com/,False
3946,Point Cloud Technology,Brandenburg,IT and Communications,http://www.pointcloudtechnology.com,True
3947,STABL Energy,Bayern,Energy & Electricity,https://stabl.com/,True
3948,mmmint.ai,Niedersachsen,"Automotive, Logistics & Mobility",http://www.mmmint.ai,True
3949,bd4 travel,Hessen,Tourism,http://bd4travel.com/,True
3950,DeepSign,Saarland,Security,http://deepsign.de/,True
3951,Massmatics,Sachsen-Anhalt,Education,https://massmatics.de/,True
3952,SENORICS,Sachsen,IT and Communications,https://senorics.com/,False
3953,mapadoo,Baden-Württemberg,Education,http://www.mapadoo.de,True
3954,BRICK4U,Sachsen,Construction/Real Estate,https://brick4u.de/,True
3955,horse.auction,Sachsen,Sports & Amusement/Gaming incl. Online,https://www.horse.auction/,False
3956,skillconomy,Nordrhein-Westfalen,Human Resources,http://skillconomy.com/,True
3957,SHARE NOW,Bayern,"Automotive, Logistics & Mobility",https://www.share-now.com/,False
3958,ujam,Bremen,"Media, Arts & Entertainment",https://www.ujam.com/,True
3959,PaidTime,Nordrhein-Westfalen,IT and Communications,http://paidtime.com/,False
3960,Linus,Berlin,Finance & Insurance,http://linus-finance.com/,False
3961,conductiv.ai,Berlin,IT and Communications,https://www.conductiv.ai,False
3962,bravobike,Bayern,Sports & Amusement/Gaming incl. Online,https://www.bravobike.de/,False
3963,censhare,Bayern,IT and Communications,https://www.censhare.com/,True
3964,miBaby,Bayern,Life Science & Healthcare,https://www.mibaby.de/,True
3965,Companylinks,Hamburg,IT and Communications,http://companylinks.com/,False
3966,SpotShot,Berlin,"Media, Arts & Entertainment",http://spotshot.io,True
3967,bezero,Bayern,"Automotive, Logistics & Mobility",https://de.bezero.app,True
3968,Clipdealer,Bayern,"Media, Arts & Entertainment",http://de.clipdealer.com/index.php,False
3969,zigzag,Baden-Württemberg,"Media, Arts & Entertainment",http://zigzag.is/,True
3970,Simplycated,Baden-Württemberg,Industrial & Basic Materials,http://www.simplycated.de,False
3971,Briink Intelligence,Berlin,,https://www.briink.com,False
3972,Chedri,Rheinland-Pfalz,"Automotive, Logistics & Mobility",https://chedri.com/de/,True
3973,Zasta,Mecklenburg-Vorpommern,Finance & Insurance,https://zasta.de,False
3974,Curry Innovations,Bayern,IT and Communications,https://www.curry-innovations.com/,True
3975,wisefood,Bayern,Nutrition & Consumables,https://www.wisefood.eu/,True
3976,Shotnote,Bayern,"Media, Arts & Entertainment",http://www.shotnote.me/,True
3977,Adtance,Hessen,IT and Communications,https://www.adtance.com/en,True
3978,perscape,Nordrhein-Westfalen,Construction/Real Estate,https://perscape.de/,True
3979,memetis,Baden-Württemberg,Life Science & Healthcare,http://www.memetis.com,True
3980,Tomorrow's Education,Berlin,Education,http://tomorrows.education/,False
3981,Pet Printed,Bayern,Other,https://petprinted.de/,True
3982,Wunderdata,Brandenburg,IT and Communications,https://wunderdata.com/,False
3983,foodjobs,Nordrhein-Westfalen,Human Resources,http://foodjobs.de/,False
3984,Songs2See,Bayern,"Media, Arts & Entertainment",https://www.songquito.com/,True
3985,Ulto,Berlin,IT and Communications,https://ulto.ai,False
3986,Pariot UG (haftungsbeschränkt),Niedersachsen,Energy & Electricity,https://www.pariot.de,True
3987,Local to go,Baden-Württemberg,"Water, Waste Treatment & Recycling",https://localtogo.de/,True
3988,Business4HR,Nordrhein-Westfalen,Human Resources,http://www.lueben-consultwerk.de,False
3989,Speox,Hessen,IT and Communications,https://www.speox.de/,False
3990,4Seee,Hamburg,IT and Communications,http://4seee.com/,True
3991,Casino4Home,Hessen,Sports & Amusement/Gaming incl. Online,https://casino4home.de/,True
3992,Solytic,Berlin,Energy & Electricity,http://www.solytic.com/en,True
3993,Dilecy,Berlin,IT and Communications,https://dilecy.eu/,False
3994,8SELECT,Bayern,IT and Communications,https://www.8select.com/,True
3995,comnovo,Nordrhein-Westfalen,Industrial & Basic Materials,https://www.comnovo.de/,True
3996,Travis CI,Nordrhein-Westfalen,IT and Communications,http://travis-ci.com,True
3997,Aumago,Berlin,IT and Communications,http://www.aumago.com,False
3998,mietwise,Bayern,Finance & Insurance,https://mietwise.com,False
3999,Mondarella,Berlin,Nutrition & Consumables,https://www.mondarella.eu/,True
4000,sanctions.io,Hessen,Security,https://sanctions.io,False
4001,audory,Sachsen,"Media, Arts & Entertainment",https://audory.io/,False
4002,helpcheck,Nordrhein-Westfalen,Finance & Insurance,https://www.helpcheck.de,True
4003,voteone.com,Baden-Württemberg,IT and Communications,https://voteone.com/,True
4004,Crafting Future,Niedersachsen,Other,http://www.craftingfuture.de,True
4005,Guidants,Bayern,Finance & Insurance,http://guidants.com/,True
4006,SomaView,Nordrhein-Westfalen,Life Science & Healthcare,http://somaview.glass,True
4007,expertist,Hamburg,Human Resources,https://expertist.de/en/start,False
4008,Creative Climate Cities,Berlin,Construction/Real Estate,https://creativeclimatecities.org/,True
4009,Comidano,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.comidano.com/,False
4010,myEGO2GO,Berlin,IT and Communications,https://myego.io/de/,True
4011,FITNESSKIT,Baden-Württemberg,Sports & Amusement/Gaming incl. Online,http://fitnesskit.de/,True
4012,WirHelfen,Bayern,Human Resources,https://wirhelfen.eu/,True
4013,Holidu,Bayern,Tourism,https://www.holidu.de,True
4014,MOBIKO,Bayern,"Automotive, Logistics & Mobility",http://mobiko.de/,False
4015,HeyCharge,Bayern,Energy & Electricity,https://heycharge.io/,False
4016,Vedaserve,Hamburg,IT and Communications,http://www.proofler.com,True
4017,Snocks,Baden-Württemberg,Textiles,https://snocks.com/,True
4018,SonoBeacon,Mecklenburg-Vorpommern,IT and Communications,https://www.sonobeacon.com/,True
4019,Hymedall,Baden-Württemberg,IT and Communications,https://www.hymedall.io/,False
4020,Hakiro Media,Berlin,,https://www.hakiromedia.com,False
4021,Retina Implant,Baden-Württemberg,,http://www.retina-implant.de,False
4022,"Lovai (Beuren, Zum Felsen 7)",Rheinland-Pfalz,,https://www.lov.ai,True
4023,MeteoIQ,Berlin,Consulting,https://www.meteoiq.com/,True
4024,KALTENBACH.SOLUTIONS,Baden-Württemberg,Industrial & Basic Materials,https://www.kaltenbach-solutions.com/,True
4025,carbonfuture,Baden-Württemberg,Finance & Insurance,https://carbonfuture.earth,False
4026,Kolibri Metals,Baden-Württemberg,Industrial & Basic Materials,http://kolibri.de.com/,False
4027,Urbanistic,Bayern,Construction/Real Estate,https://urbanistic.de/,False
4028,Honestly,Nordrhein-Westfalen,Human Resources,http://www.honestly.com,True
4029,eccenca,Sachsen,IT and Communications,http://eccenca.com/,True
4030,TripUp,Hamburg,Tourism,http://www.meine-landausfluege.de,False
4031,Whitebox,Baden-Württemberg,Finance & Insurance,https://www.whitebox.eu,True
4032,seat11a.com,Hessen,Finance & Insurance,https://seat11a.com/,True
4033,codestryke,Baden-Württemberg,Industrial & Basic Materials,http://codestryke.com/,True
4034,Immomio,Hamburg,Construction/Real Estate,http://vermieter.immomio.com/,True
4035,SCIO,Bayern,Energy & Electricity,http://scio-technology.com/,True
4036,Matmatch,Bayern,Industrial & Basic Materials,https://matmatch.com,True
4037,42 Heilbronn,Baden-Württemberg,Education,https://www.42heilbronn.de/,True
4038,MOWEA - Modulare Windenergieanlagen,Berlin,Energy & Electricity,https://www.mowea.world/de/,True
4039,POSITION Physio,Bayern,Consulting,https://www.position-physio.de/,False
4040,fahrstundenplaner.de,Berlin,Education,https://www.fahrstundenplaner.de/,True
4041,air up,Bayern,Nutrition & Consumables,https://www.air-up.com/,True
4042,HausMed,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.hausmed.de/,True
4043,Burini Retreats,Niedersachsen,Consulting,https://burini-retreats.com,False
4044,onetool,Berlin,IT and Communications,https://onetool.co/,False
4045,ChatWerk,Bayern,IT and Communications,https://www.chatwerk.de,True
4046,UPDATU - die einfache Datenschutzlösung,Baden-Württemberg,IT and Communications,https://de.updatu.com,False
4047,KickOn,Niedersachsen,"Media, Arts & Entertainment",http://www.kickon.io,False
4048,kontool,Berlin,IT and Communications,http://www.kontool.de,True
4049,si:cross,Berlin,IT and Communications,https://sicross.com,True
4050,Meoton,Berlin,,https://www.meoton.com,True
4051,ORBANISM,Berlin,"Media, Arts & Entertainment",https://orbanism.com,False
4052,Gamma Minus,Nordrhein-Westfalen,,https://www.gammaminus.com,False
4053,WowWow,Niedersachsen,Textiles,http://wowwow.de/,True
4054,OptioPay,Berlin,Finance & Insurance,https://www.optiopay.com/,False
4055,sparks42,Berlin,IT and Communications,https://sparks42.com/,False
4056,Bürgerwerke,Baden-Württemberg,Energy & Electricity,https://www.buergerwerke.de,True
4057,NMS PRIME,Sachsen,IT and Communications,http://nmsprime.com/,True
4058,BeWooden,Hessen,Textiles,https://www.bewooden.de,True
4059,Bloxxon,Berlin,IT and Communications,http://bloxxon.co/,False
4060,PickWerk,Bayern,"Automotive, Logistics & Mobility",https://pickwerk.de/,True
4061,Lebepur,Berlin,Nutrition & Consumables,https://www.lebepur.com/,True
4062,LionsHome,Berlin,Other,http://www.lionshome.de,True
4063,wealthpilot,Bayern,Finance & Insurance,https://wealthpilot.com/,True
4064,VerbaVoice,Bayern,IT and Communications,https://www.verbavoice.de/,True
4065,Nelly,Berlin,Life Science & Healthcare,http://nelly-solutions.de/,True
4066,Classic Trader,Berlin,"Automotive, Logistics & Mobility",http://www.classic-trader.com/,True
4067,Umeleon,Niedersachsen,Industrial & Basic Materials,https://umeleon.de/,True
4068,WebKiez Stuttgart,Baden-Württemberg,Other,http://www.stuttgart.webkiez.de,False
4069,iridea,Hamburg,IT and Communications,https://www.iridea.de/,True
4070,wirsindhandwerk,Baden-Württemberg,Construction/Real Estate,https://www.wirsindhandwerk.de,True
4071,adsquare,Berlin,"Media, Arts & Entertainment",http://www.adsquare.com/,True
4072,Veronym Holding,Berlin,Security,http://www.veronym.com,True
4073,COTECH,Niedersachsen,IT and Communications,https://implisense.com/,True
4074,TalentSpace,Berlin,IT and Communications,https://talentspace.io/,True
4075,ETONEC,Berlin,Finance & Insurance,https://www.etonec.com,True
4076,3NRG GmbH - PALIGO.DE,Sachsen,IT and Communications,http://www.paligo.de,True
4077,ingenovo,Bayern,IT and Communications,https://www.ingenovo.com/blog,False
4078,tift,Nordrhein-Westfalen,Human Resources,https://tiftapp.com/,True
4079,CheckUp Scout,Bayern,Life Science & Healthcare,https://www.checkupscout.de/,True
4080,PreciPoint,Bayern,Life Science & Healthcare,https://www.precipoint.com/,True
4081,KEYOU,Bayern,"Automotive, Logistics & Mobility",https://www.keyou.de/,True
4082,Solandeo,Berlin,Energy & Electricity,https://www.solandeo.com/,True
4083,BitterPower,Baden-Württemberg,Life Science & Healthcare,https://bitterliebe.com,True
4084,datapine,Berlin,IT and Communications,http://www.datapine.com,True
4085,Price f(x),Bayern,IT and Communications,http://www.pricefx.com/,True
4086,Fyrfeed,Berlin,IT and Communications,https://fyrfeed.com/,True
4087,Inplaces,Nordrhein-Westfalen,,https://www.cologne-intelligence.de/augmented-real,True
4088,Findnlink,Baden-Württemberg,IT and Communications,https://www.findnlink.com/de,True
4089,Fleetize,Baden-Württemberg,IT and Communications,https://www.fleetize.com,True
4090,Enable AI,Baden-Württemberg,Education,https://enable-ai.de,True
4091,CAPVERIANT,Bayern,Finance & Insurance,https://www.capveriant.com,True
4092,Blubber Oase,Baden-Württemberg,Nutrition & Consumables,https://www.blubber-oase.de/,True
4093,Artsfair,Berlin,,https://www.artsfair.net,False
4094,Staking Facilities,Bayern,IT and Communications,http://stakingfacilities.com/,False
4095,IOX,Nordrhein-Westfalen,IT and Communications,https://ioxlab.de/en/,True
4096,Remind.me,Berlin,Energy & Electricity,https://www.remind.me/,True
4097,feelSpace,Niedersachsen,Life Science & Healthcare,https://www.feelspace.de/,True
4098,SPACEGOATS,Baden-Württemberg,IT and Communications,https://spacegoats.io/,True
4099,crossgo,Baden-Württemberg,IT and Communications,http://www.crossgo.com,False
4100,uma,Nordrhein-Westfalen,Life Science & Healthcare,https://www.uma-app.com/,True
4101,Applysia,Nordrhein-Westfalen,IT and Communications,https://applysia.de,True
4102,PION,Niedersachsen,"Automotive, Logistics & Mobility",https://www.pion-ag.com/,True
4103,VESCAPE,Berlin,Sports & Amusement/Gaming incl. Online,http://vescape.com/,True
4104,Ratepay,Berlin,Finance & Insurance,https://www.ratepay.com/,True
4105,Ankerkraut,Hamburg,Nutrition & Consumables,https://www.ankerkraut.de/,True
4106,Klaus Space Transportation,Baden-Württemberg,,https://www.klausspacetransportation.com,True
4107,Kwara,Berlin,Finance & Insurance,https://www.kwara.com/,True
4108,Likwidwork,Rheinland-Pfalz,IT and Communications,http://www.likwidwork.com,False
4109,YAZIO,Thüringen,Life Science & Healthcare,https://www.yazio.com/,True
4110,EKU Power Drives,Baden-Württemberg,Industrial & Basic Materials,http://www.ekupd.com/,False
4111,CloudKanteen,Hessen,Nutrition & Consumables,https://cloudkanteen.com/,True
4112,Cryptoticker.io,Berlin,,https://www.cryptoticker.io/de/,False
4113,montredo,Berlin,Other,http://www.montredo.com,True
4114,aifinyo,Sachsen,Finance & Insurance,http://rechnung.de/,True
4115,falx,Nordrhein-Westfalen,Industrial & Basic Materials,http://falxtools.com/,False
4116,exfinity,Bayern,Tourism,https://exfinity.io,True
4117,CommneX,Bayern,Finance & Insurance,https://commnex.de/,True
4118,BeSafe Thekenschutz,Hessen,Life Science & Healthcare,http://www.besafethekenschutz.de/,False
4119,PearUp,Niedersachsen,Education,http://pearup.de/,False
4120,Starmix NFT,Nordrhein-Westfalen,,https://de.starmixnft.com,False
4121,Synergeticon,Hamburg,IT and Communications,http://synergeticon.com/,True
4122,Ella ´s Basenbande,Brandenburg,Life Science & Healthcare,http://www.basenbande.de,True
4123,Angsa Robotics,Bayern,Industrial & Basic Materials,https://angsa-robotics.com/,True
4124,SMARTtray,Baden-Württemberg,,https://www.smarttray.de,False
4125,Skill Revolution,Hessen,,https://www.kedarconsulting.de,False
4126,goPatients,Baden-Württemberg,Life Science & Healthcare,https://go-patients.com/,True
4127,Videobesuch,Nordrhein-Westfalen,IT and Communications,https://videobesuch.de/,False
4128,NameRobot,Nordrhein-Westfalen,IT and Communications,https://www.namerobot.com/,False
4129,GovRadar,Bayern,IT and Communications,http://www.govradar.net,True
4130,zeitiger IT,Schleswig-Holstein,IT and Communications,https://zeitiger.de/,False
4131,VR Innovation,Rheinland-Pfalz,,https://www.vr-innovation.com,False
4132,front row society,Berlin,Textiles,http://frontrowsociety.com/,True
4133,NOFOMO.TV,Berlin,"Media, Arts & Entertainment",https://nofomo.tv/,True
4134,Physical Nation,Nordrhein-Westfalen,Sports & Amusement/Gaming incl. Online,https://www.physicalnation.com/,True
4135,DPV Analytics,Hamburg,Life Science & Healthcare,https://dpv-analytics.com/,True
4136,LARVEST,Baden-Württemberg,Nutrition & Consumables,https://larvest.de/,True
4137,Varomo UG (haftungsbeschränkt),Baden-Württemberg,IT and Communications,http://www.varomo.de,True
4138,medifundo Management,Bayern,IT and Communications,http://medifundo.de/,True
4139,Emerging Insights,Baden-Württemberg,IT and Communications,http://emerging-insights.de/,False
4140,LiBCycle,Bayern,"Automotive, Logistics & Mobility",http://libcycle.com/,True
4141,Konfy,Berlin,"Media, Arts & Entertainment",https://konfy.de/,False
4142,Visualisierung | Immoviewer,Brandenburg,Construction/Real Estate,https://www.immoviewer.de/,True
4143,Quallen-Welt,Baden-Württemberg,Agriculture & Forestry,https://www.quallen-welt.de,True
4144,hyboz,Thüringen,Life Science & Healthcare,https://www.hyboz.com/de/startseite/,False
4145,NEOVE,Nordrhein-Westfalen,Construction/Real Estate,https://www.neove.de/,True
4146,ICE Gateway,Berlin,IT and Communications,https://www.ice-gateway.com/,False
4147,Tremaze,Nordrhein-Westfalen,IT and Communications,http://tremaze.de/,False
4148,Groupify,Berlin,IT and Communications,https://www.groupify.de,False
4149,Vuframe,Bayern,Other,http://www.vuframe.com/,True
4150,emmasbox,Bayern,"Automotive, Logistics & Mobility",https://www.emmasbox.de/,False
4151,viasto,Berlin,Human Resources,http://www.viasto.com/en,True
4152,Valispace,Bremen,IT and Communications,https://www.valispace.com/,True
4153,destaa,Hessen,Consulting,https://destaa.de,False
4154,Doorboost,Berlin,IT and Communications,https://www.doorboost.com/,False
4155,DriverHero,Bayern,Human Resources,https://driverhero.de/,False
4156,Finograd,Berlin,Finance & Insurance,http://finograd.de/,True
4157,Calotti,Baden-Württemberg,Nutrition & Consumables,https://www.calotti.de/,False
4158,Seniovo,Berlin,Construction/Real Estate,https://www.seniovo.de/,True
4159,CrowdDesk,Hessen,Finance & Insurance,https://www.crowddesk.de,False
4160,AMBOSS,Berlin,Education,https://www.amboss.com/,True
4161,Visarity Technologies,Hamburg,IT and Communications,https://visarity.com/,False
4162,tradingtwins,Nordrhein-Westfalen,IT and Communications,https://www.tradingtwins.com/,True
4163,talentbay,Bayern,Human Resources,https://www.talentbay.app/,True
4164,ExplosionAI,Berlin,IT and Communications,https://explosion.ai,True
4165,purpozed,Hamburg,Other,http://purpozed.org/,True
4166,Riso,Baden-Württemberg,Finance & Insurance,https://www.riso-app.de/,True
4167,Evalea,Hessen,Human Resources,https://evalea.de/,True
4168,InnoRa Research,Berlin,,https://www.innora.de,True
4169,Mapudo,Nordrhein-Westfalen,Industrial & Basic Materials,http://www.mapudo.com,False
4170,Ostellus,Baden-Württemberg,Education,https://ostellus.schule/,True
4171,Road Heroes,Nordrhein-Westfalen,Human Resources,https://roadheroes.com/de,True
4172,li - Light Instruments,Schleswig-Holstein,"Media, Arts & Entertainment",https://light-instruments.de/,True
4173,QPlaner - Quintessence Optimization,Bayern,IT and Communications,https://www.qplaner.de/,True
4174,Datalytic solutions,Baden-Württemberg,IT and Communications,https://www.datalytic-solutions.com,False
4175,adnomaly technologies,Nordrhein-Westfalen,Security,http://adnomaly.de/,True
4176,HQ Revenue,Berlin,Tourism,https://www.hqrevenue.com/de-de,True
4177,Roboterly,Nordrhein-Westfalen,IT and Communications,https://roboterly.com/,False
4178,Smart4Diagnostics,Bayern,Life Science & Healthcare,http://smart4diagnostics.com/,True
4179,equalchamps,Niedersachsen,Sports & Amusement/Gaming incl. Online,https://equalchamps.de/,True
4180,HappyHourONE,Berlin,IT and Communications,https://happyhourone.com/,False
4181,aeroLiFi,Bayern,IT and Communications,http://aerolifi.com/,True
4182,rfrnz,Bayern,IT and Communications,https://rfrnz.com,False
4183,inngo,Nordrhein-Westfalen,Life Science & Healthcare,https://inngo.de/,True
4184,Kopernikus Automotive,Sachsen,"Automotive, Logistics & Mobility",https://www.kopernikusauto.com/,True
4185,Plancraft GmbH,Hamburg,Construction/Real Estate,https://plancraft.de/,False
4186,Illucens,Nordrhein-Westfalen,Agriculture & Forestry,http://illucens.com/,False
4187,Infused energy,Rheinland-Pfalz,Nutrition & Consumables,https://www.infusedenergy.de/,True
4188,Inuru,Berlin,"Media, Arts & Entertainment",http://www.inuru.de,False
4189,LeadingReports,Hessen,IT and Communications,http://leadingreports.de/,True
4190,Multiphoton Optics,Bayern,IT and Communications,https://multiphoton.de/,True
4191,aptone,Nordrhein-Westfalen,"Media, Arts & Entertainment",https://aptone.io,True
4192,coliquio,Baden-Württemberg,Life Science & Healthcare,https://www.coliquio.de,True
4193,hyrd,Hessen,Human Resources,https://hyrd.de,True
4194,Löwenanteil,Niedersachsen,Nutrition & Consumables,https://www.loewenanteil.com,True
4195,Preventicus,Thüringen,Life Science & Healthcare,http://preventicus.com/,True
4196,rollholz,Baden-Württemberg,Life Science & Healthcare,https://rollholz.com/,True
4197,Echometer,Nordrhein-Westfalen,IT and Communications,https://echometer.de/,True
4198,Magton,Hessen,Finance & Insurance,http://magton.com/,True
4199,BY BEING YOU,Baden-Württemberg,Education,https://www.by-being-you.com/,True
4200,Better@Home Service,Berlin,IT and Communications,http://www.better-at-home.de,True
4201,Redrice Solutions,Bayern,Life Science & Healthcare,https://avitava.de/,True
4202,BOXLAB,Rheinland-Pfalz,"Automotive, Logistics & Mobility",http://boxlabservices.com/,True
